"Year","Month","Date","GTA","Nino1.2SST","Nino1.2SSTAnomalies","Nino3SST","Nino3SSTAnomalies","Nino3.4SST","Nino3.4SSTAnomalies","Nino4SST","Nino4SSTAnomalies","TNI","PNA","OLR","SOI","Season.2.Month.","MEI.v2","Season.3.Month.","ONI","Season.12.Month.","ENSO","Time","Temp","Temp_Uncertainty","Country"
1982,"MAR","3/1/1982",0.11,25.22,-1.38,26.92,-0.25,27.09,-0.14,28.18,-0.05,-1.922,-1.66,-0.6,0.6,"FM",-0.3,"FMA",0.2,"1982-1983","VSE","1982-03-01",22.928,0.22,"India"
1982,"MAY","5/1/1982",0.18,24,-0.62,27.7,0.49,28.37,0.49,29.19,0.4,-2.364,-0.53,0.4,-0.3,"AM",0.7,"AMJ",0.7,"1982-1983","VSE","1982-05-01",29.069,0.249,"India"
1982,"NOV","11/1/1982",0.12,24.4,2.78,27.39,2.19,28.5,1.68,28.85,0.18,1.44,-0.47,-2,-2.6,"ON",2.3,"OND",2.2,"1982-1983","VSE","1982-11-01",21.074,0.255,"India"
1982,"OCT","10/1/1982",0.18,22.67,1.8,27.04,1.96,28.5,1.73,29.11,0.43,0.981,-0.86,-1.8,-1.7,"SO",1.9,"SON",2,"1982-1983","VSE","1982-10-01",24.975,0.088,"India"
1982,"SEP","9/1/1982",0.23,21.91,1.33,26.5,1.49,28.01,1.24,28.91,0.24,0.196,0.83,-1.4,-1.7,"AS",1.7,"ASO",1.6,"1982-1983","VSE","1982-09-01",26.444,0.178,"India"
1983,"APR","4/1/1983",0.25,28.1,2.37,28.76,1.19,28.49,0.68,28.49,-0.02,2.929,0.98,0.3,-0.9,"MA",2.7,"MAM",1.3,"1983-1984","WL","1983-04-01",26.473,0.188,"India"
1983,"AUG","8/1/1983",0.36,23.73,2.88,25.77,0.55,26.46,-0.44,28.2,-0.49,3.867,0.5,-0.1,0.1,"JA",0,"JAS",-0.1,"1983-1984","WL","1983-08-01",26.625,0.149,"India"
1983,"DEC","12/1/1983",0.27,22.95,0.11,24.39,-0.88,25.49,-1.16,27.48,-0.97,1.411,-0.61,1.1,0,"ND",-0.4,"NDJ",-0.9,"1983-1984","WL","1983-12-01",17.37,0.263,"India"
1983,"FEB","2/1/1983",0.46,27.65,1.55,28.39,2.01,28.54,1.81,28.51,0.41,1.991,1.44,-0.7,-3.6,"JF",2.7,"JFM",1.9,"1983-1984","WL","1983-02-01",19.091,0.264,"India"
1983,"JAN","1/1/1983",0.51,26.82,2.3,28.37,2.69,28.7,2.13,28.63,0.41,1.822,0.87,-1.5,-3.5,"DJ",2.6,"DJF",2.2,"1983-1984","WL","1983-01-01",16.758,0.089,"India"
1983,"JUL","7/1/1983",0.3,25.69,3.85,26.56,0.68,26.97,-0.33,28.46,-0.32,4.143,0.82,-1,-0.6,"JJ",0.9,"JJA",0.3,"1983-1984","WL","1983-07-01",27.492,0.07,"India"
1983,"JUN","6/1/1983",0.3,27.2,4.03,28.09,1.45,28.16,0.45,28.78,-0.06,4.227,2.1,-0.9,0,"MJ",1.6,"MJJ",0.7,"1983-1984","WL","1983-06-01",29.762,0.262,"India"
1983,"MAR","3/1/1983",0.44,28.34,1.73,28.48,1.32,28.45,1.22,28.59,0.37,2.282,2.03,0.1,-2.4,"FM",2.7,"FMA",1.5,"1983-1984","WL","1983-03-01",23.603,0.107,"India"
1983,"MAY","5/1/1983",0.29,27.87,3.26,28.64,1.43,28.56,0.68,28.97,0.18,3.734,-0.08,-0.8,0.6,"AM",2.6,"AMJ",1.1,"1983-1984","WL","1983-05-01",29.619,0.194,"India"
